t,x,y,z
0.001,0.20600000000000002,0.0,0.30089019
0.002,0.2119965045048322,0.0,0.30176612686411425
0.003,0.21798951046766601,0.0,0.302627823027951
0.004,0.22397901482777688,0.0,0.30347529090021963
0.005,0.22996501451058068,0.0,0.30430854286292225
0.006,0.2359475064276682,0.0,0.3051275912715446
0.007,0.2419264874768397,0.0,0.3059324484552466
0.008,0.24790195454213976,0.0,0.30672312671705204
0.009000000000000001,0.25387390449389224,0.0,0.307499638334038
0.01,0.25984233418873526,0.0,0.30826199555752337
0.011000000000000001,0.2658072404696565,0.0,0.30901021061325706
0.012,0.2717686201660285,0.0,0.30974429570160555
0.013000000000000001,0.27772647009364426,0.0,0.3104642629977398
0.014,0.28368078705475286,0.0,0.31117012465182176
0.015000000000000001,0.28963156783809524,0.0,0.3118618927891899
0.016,0.29557880921894025,0.0,0.3125395795105449
0.017,0.3015225079591208,0.0,0.313203196892134
0.018000000000000002,0.30746266080706997,0.0,0.3138527569859353
0.019,0.3133992644978577,0.0,0.31448827181984124
0.02,0.31933231575322724,0.0,0.3151097533978417
0.021,0.32526181128163184,0.0,0.3157172137002064
0.022000000000000002,0.3311877477782719,0.0,0.31631066468366675
0.023000000000000003,0.3371101219251319,0.0,0.31689011828159724
0.024,0.3430289303910175,0.0,0.3174555864041962
0.025,0.3489441698315933,0.0,0.3180070809386659
0.026000000000000002,0.3548558368894202,0.0,0.31854461374939247
0.027000000000000003,0.360763928193993,0.0,0.3190681966781247
0.028,0.36666844036177865,0.0,0.31957784154415275
0.029,0.37256936999625395,0.0,0.32007356014448624
0.030000000000000002,0.3784667136879441,0.0,0.32055536425403147
0.031000000000000003,0.3843604680144609,0.0,0.32102326562576855
0.032,0.3902506295405414,0.0,0.3214772759909276
0.033,0.3961371948180867,0.0,0.3219174070591647
0.034,0.4020201603862007,0.0,0.32234367051873686
0.035,0.40789952277122943,0.0,0.32275607803667705
0.036000000000000004,0.4137752784868002,0.0,0.3231546412589682
0.037000000000000005,0.4196474240338609,0.0,0.32353937181071685
0.038,0.4255159559007199,0.0,0.3239102812963262
0.039,0.43138087056308566,0.0,0.3242673812996687
0.04,0.4372421644841067,0.0,0.32461068338425797
0.041,0.44309983411441184,0.0,0.32494019909342026
0.042,0.44895387589215047,0.0,0.32525593995046537
0.043000000000000003,0.454804286243033,0.0,0.32555791745885704
0.044000000000000004,0.4606510615803716,0.0,0.32584614310238263
0.045000000000000005,0.46649419830512123,0.0,0.3261206283453226
0.046000000000000006,0.4723336928059204,0.0,0.3263813846326192
0.047,0.47816954145913254,0.0,0.32662842339004444
0.048,0.4840017406288874,0.0,0.3268617560243681
0.049,0.48983028666712275,0.0,0.3270813939235247
0.05,0.49565517591362596,0.0,0.32728734845678
0.051000000000000004,0.501476404696076,0.0,0.3274796309748971
0.052000000000000005,0.507293969330086,0.0,0.3276582528103021
0.053000000000000005,0.5131078661192447,0.0,0.32782322527724894
0.054000000000000006,0.5189180913551602,0.0,0.3279745596719839
0.055,0.5247246413175014,0.0,0.3281122672729094
0.056,0.5305275122740417,0.0,0.3282363593407474
0.057,0.536326700480702,0.0,0.3283468471187024
0.058,0.5421222021815936,0.0,0.3284437418326235
0.059000000000000004,0.5479140136090621,0.0,0.3285270546911664
0.060000000000000005,0.553702130983731,0.0,0.3285967968859544
0.061000000000000006,0.5594865505145451,0.0,0.3286529795917393
