t,x,y,z
0.001,0.20450000000000002,0.0,0.30089019
0.002,0.20899769424203551,0.0,0.30177011387495944
0.003,0.21349308603973857,0.0,0.30263977730228286
0.004,0.21798617869051945,0.0,0.30349918594435016
0.005,0.22247697547559542,0.0,0.3043483454486161
0.006,0.22696547966001973,0.0,0.30518726144771
0.007,0.23145169449271039,0.0,0.30601593955953504
0.008,0.235935623206479,0.0,0.30683438538736735
0.009000000000000001,0.24041726901805965,0.0,0.3076426045199553
0.01,0.24489663512813753,0.0,0.30844060253161837
0.011000000000000001,0.24937372472137784,0.0,0.30922838498234595
0.012,0.25384854096645443,0.0,0.31000595741789616
0.013000000000000001,0.25832108701607864,0.0,0.3107733253698943
0.014,0.26279136600702796,0.0,0.3115304943559315
0.015000000000000001,0.2672593810601746,0.0,0.3122774698796626
0.016,0.2717251352805144,0.0,0.31301425743090483
0.017,0.2761886317571954,0.0,0.31374086248573557
0.018000000000000002,0.2806498735635464,0.0,0.3144572905065903
0.019,0.285108863757106,0.0,0.3151635469423605
0.02,0.2895656053796506,0.0,0.315859637228491
0.021,0.29402010145722374,0.0,0.3165455667870779
0.022000000000000002,0.2984723550001643,0.0,0.3172213410269657
0.023000000000000003,0.30292236900313535,0.0,0.31788696534384464
0.024,0.3073701464451527,0.0,0.31854244512034774
0.025,0.31181569028961365,0.0,0.3191877857261479
0.026000000000000002,0.31625900348432545,0.0,0.31982299251805474
0.027000000000000003,0.32070008896153424,0.0,0.3204480708401112
0.028,0.32513894963795337,0.0,0.32106302602369013
0.029,0.3295755884147924,0.0,0.32166786338759107
0.030000000000000002,0.3340100081777855,0.0,0.3222625882381362
0.031000000000000003,0.3384422117972203,0.0,0.32284720586926663
0.032,0.34287220212796654,0.0,0.3234217215626385
0.033,0.34729998200950485,0.0,0.32398614058771885
0.034,0.35172555426595525,0.0,0.32454046820188154
0.035,0.3561489217061061,0.0,0.3250847096505027
0.036000000000000004,0.3605700871234429,0.0,0.3256188701670562
0.037000000000000005,0.36498905329617676,0.0,0.3261429549732094
0.038,0.36940582298727354,0.0,0.32665696927891785
0.039,0.37382039894448243,0.0,0.3271609182825209
0.04,0.37823278390036486,0.0,0.32765480717083634
0.041,0.3826429805723234,0.0,0.3281386411192552
0.042,0.38705099166263046,0.0,0.32861242529183676
0.043000000000000003,0.39145681985845754,0.0,0.3290761648414026
0.044000000000000004,0.39586046783190376,0.0,0.32952986490963154
0.045000000000000005,0.4002619382400251,0.0,0.3299735306271534
0.046000000000000006,0.4046612337248633,0.0,0.3304071671136435
0.047,0.40905835691347486,0.0,0.33083077947791634
0.048,0.41345331041796013,0.0,0.33124437281801977
